Date,GDX,GLD,Spread,Z_Score,Position,Spread_Return,Strategy_Return,Cumulative_Return
2023-11-13,26.104877471923828,180.5099945068359,-19.78942555504709,-2.1088976846095533,1.0,-0.45698579683534746,-0.45698579683534746,-0.026246508191256623
2023-11-14,27.350263595581055,182.1199951171875,-18.953378848229107,-1.5685319776071294,1.0,0.8360467068179815,0.8360467068179815,0.8098001986267249
2023-11-15,27.21510887145996,181.63999938964844,-18.966495624083052,-1.5770098004370114,1.0,-0.013116775853944773,-0.013116775853944773,0.7966834227727801
2023-11-16,27.620582580566406,183.69000244140625,-19.08223106752591,-1.6518135933486136,1.0,-0.11573544344285835,-0.11573544344285835,0.6809479793299218
2023-11-17,27.446807861328125,183.6699981689453,-19.25091974072744,-1.7608428777348637,1.0,-0.16868867320152958,-0.16868867320152958,0.5122593061283922
2023-11-20,27.52404022216797,183.3699951171875,-19.09741220740197,-1.6616256855622769,1.0,0.1535075333254703,0.1535075333254703,0.6657668394538625
2023-11-21,28.199831008911133,185.3500061035156,-18.925035231354094,-1.550212524343609,1.0,0.17237697604787527,0.17237697604787527,0.8381438155017378
2023-11-22,28.238449096679688,184.55999755859375,-18.68555906005617,-1.3954308482023872,1.0,0.2394761712979232,0.2394761712979232,1.077619986799661
2023-11-24,28.30602645874023,185.52000427246097,-18.862061474046367,-1.5095104216827375,1.0,-0.17650241399019606,-0.17650241399019606,0.9011175728094649
2023-11-27,28.759775161743164,186.77000427246097,-18.726122756803207,-1.4216485588788266,1.0,0.1359387172431603,0.1359387172431603,1.0370562900526252
2023-11-28,30.140317916870117,189.2599945068359,-17.97865501041919,-0.9385344769233024,1.0,0.747467746384018,0.747467746384018,1.7845240364366433
2023-11-29,30.121013641357425,189.5399932861328,-18.06914841238076,-0.9970234712955564,1.0,-0.09049340196157019,-0.09049340196157019,1.694030634475073
2023-11-30,30.236860275268555,188.75,-17.75244757445668,-0.7923288402450421,1.0,0.31670083792407766,0.31670083792407766,2.0107314723991507
2023-12-01,30.709917068481445,192.0099945068359,-18.10823782747935,-1.0222883030971843,1.0,-0.3557902530226684,-0.3557902530226684,1.6549412193764823
2023-12-04,29.947237014770508,187.86000061035156,-17.815790280274435,-0.8332694070022875,1.0,0.2924475472049153,0.2924475472049153,1.9473887665813976
2023-12-05,29.42591094970703,187.1499938964844,-18.156598566439136,-1.0535455100044704,1.0,-0.3408082861647017,-0.3408082861647017,1.6065804804166959
2023-12-06,29.367984771728516,187.83999633789065,-18.389956477279675,-1.204372744233873,1.0,-0.2333579108405388,-0.2333579108405388,1.373222569576157
2023-12-07,29.271446228027344,188.1499938964844,-18.56531127672664,-1.3177105750113782,1.0,-0.1753547994469642,-0.1753547994469642,1.1978677701291929
2023-12-08,28.65357780456543,185.63999938964844,-18.545018645408845,-1.3045947502858506,1.0,0.02029263131779402,0.02029263131779402,1.218160401446987
2023-12-11,28.528072357177734,183.58999633789065,-18.149314940247237,-1.04883785218508,1.0,0.39570370516160835,0.39570370516160835,1.6138641066085953
2023-12-12,27.861936569213867,183.4900054931641,-18.79002825706018,-1.4629528790155968,1.0,-0.640713316812942,-0.640713316812942,0.9731507897956533
2023-12-13,29.638303756713867,187.6300048828125,-18.066247587215877,-0.9951485683405792,1.0,0.7237806698443023,0.7237806698443023,1.6969314596399556
2023-12-14,30.22720718383789,188.72999572753903,-17.757014619850587,-0.7952806785730496,1.0,0.3092329673652898,0.3092329673652898,2.0061644270052454
2023-12-15,29.879657745361328,187.0,-17.664716124300234,-0.7356249902046907,1.0,0.0922984955503523,0.0922984955503523,2.0984629225555977
2023-12-18,30.15441131591797,187.8500061035156,-17.606074895866797,-0.6977231497889449,1.0,0.05864122843343722,0.05864122843343722,2.157104150989035
2023-12-19,30.95905303955078,189.1300048828125,-17.126870287290686,-0.3879967493374612,1.0,0.47920460857611147,0.47920460857611147,2.6363087595651464
2023-12-20,30.20347595214844,188.1000061035156,-17.620572256788282,-0.7070932921746779,1.0,-0.4937019694975966,-0.4937019694975966,2.14260679006755
2023-12-21,30.762798309326172,189.42999267578125,-17.399396310484498,-0.5641396801076493,1.0,0.22117594630378434,0.22117594630378434,2.363782736371334
2023-12-22,30.9688663482666,190.27000427246097,-17.406899530407124,-0.5689892688988255,1.0,-0.0075032199226257035,-0.0075032199226257035,2.3562795164487085
2023-12-26,31.076807022094727,191.72000122070312,-17.667617664157042,-0.737500355089611,1.0,-0.2607181337499185,-0.2607181337499185,2.09556138269879
2023-12-27,31.380998611450195,192.58999633789065,-17.584620583445123,-0.683856490659202,1.0,0.08299708071191958,0.08299708071191958,2.1785584634107096
2023-12-28,30.586170196533203,191.47000122070312,-18.094692492566608,-1.01353348782548,1.0,-0.5100719091214856,-0.5100719091214856,1.668486554289224
2023-12-29,30.429168701171875,191.1699981689453,-18.175418815442303,-1.0657096834598818,1.0,-0.08072632287569448,-0.08072632287569448,1.5877602314135295
